Line Number,Number of Tokens,Language,Model
666,141,zh,mistralai/Mathstral-7B-v0.1
667,177,zh,mistralai/Mathstral-7B-v0.1
668,107,zh,mistralai/Mathstral-7B-v0.1
669,73,zh,mistralai/Mathstral-7B-v0.1
670,79,zh,mistralai/Mathstral-7B-v0.1
671,287,zh,mistralai/Mathstral-7B-v0.1
672,381,zh,mistralai/Mathstral-7B-v0.1
673,188,zh,mistralai/Mathstral-7B-v0.1
674,132,zh,mistralai/Mathstral-7B-v0.1
675,118,zh,mistralai/Mathstral-7B-v0.1
676,132,zh,mistralai/Mathstral-7B-v0.1
677,147,zh,mistralai/Mathstral-7B-v0.1
678,127,zh,mistralai/Mathstral-7B-v0.1
679,98,zh,mistralai/Mathstral-7B-v0.1
680,72,zh,mistralai/Mathstral-7B-v0.1
681,255,zh,mistralai/Mathstral-7B-v0.1
682,127,zh,mistralai/Mathstral-7B-v0.1
683,136,zh,mistralai/Mathstral-7B-v0.1
684,383,zh,mistralai/Mathstral-7B-v0.1
685,170,zh,mistralai/Mathstral-7B-v0.1
686,270,zh,mistralai/Mathstral-7B-v0.1
687,179,zh,mistralai/Mathstral-7B-v0.1
688,197,zh,mistralai/Mathstral-7B-v0.1
689,118,zh,mistralai/Mathstral-7B-v0.1
690,233,zh,mistralai/Mathstral-7B-v0.1
691,86,zh,mistralai/Mathstral-7B-v0.1
692,139,zh,mistralai/Mathstral-7B-v0.1
693,188,zh,mistralai/Mathstral-7B-v0.1
694,238,zh,mistralai/Mathstral-7B-v0.1
695,177,zh,mistralai/Mathstral-7B-v0.1
696,86,zh,mistralai/Mathstral-7B-v0.1
697,110,zh,mistralai/Mathstral-7B-v0.1
698,129,zh,mistralai/Mathstral-7B-v0.1
699,156,zh,mistralai/Mathstral-7B-v0.1
700,128,zh,mistralai/Mathstral-7B-v0.1
701,84,zh,mistralai/Mathstral-7B-v0.1
702,162,zh,mistralai/Mathstral-7B-v0.1
703,303,zh,mistralai/Mathstral-7B-v0.1
704,134,zh,mistralai/Mathstral-7B-v0.1
705,99,zh,mistralai/Mathstral-7B-v0.1
706,58,zh,mistralai/Mathstral-7B-v0.1
707,216,zh,mistralai/Mathstral-7B-v0.1
708,229,zh,mistralai/Mathstral-7B-v0.1
709,96,zh,mistralai/Mathstral-7B-v0.1
710,192,zh,mistralai/Mathstral-7B-v0.1
711,253,zh,mistralai/Mathstral-7B-v0.1
712,72,zh,mistralai/Mathstral-7B-v0.1
713,110,zh,mistralai/Mathstral-7B-v0.1
714,172,zh,mistralai/Mathstral-7B-v0.1
715,81,zh,mistralai/Mathstral-7B-v0.1
716,136,zh,mistralai/Mathstral-7B-v0.1
717,176,zh,mistralai/Mathstral-7B-v0.1
718,63,zh,mistralai/Mathstral-7B-v0.1
719,109,zh,mistralai/Mathstral-7B-v0.1
720,118,zh,mistralai/Mathstral-7B-v0.1
721,109,zh,mistralai/Mathstral-7B-v0.1
722,143,zh,mistralai/Mathstral-7B-v0.1
723,126,zh,mistralai/Mathstral-7B-v0.1
724,96,zh,mistralai/Mathstral-7B-v0.1
725,192,zh,mistralai/Mathstral-7B-v0.1
726,115,zh,mistralai/Mathstral-7B-v0.1
727,128,zh,mistralai/Mathstral-7B-v0.1
728,113,zh,mistralai/Mathstral-7B-v0.1
729,203,zh,mistralai/Mathstral-7B-v0.1
730,166,zh,mistralai/Mathstral-7B-v0.1
731,92,zh,mistralai/Mathstral-7B-v0.1
732,196,zh,mistralai/Mathstral-7B-v0.1
733,93,zh,mistralai/Mathstral-7B-v0.1
734,274,zh,mistralai/Mathstral-7B-v0.1
735,208,zh,mistralai/Mathstral-7B-v0.1
736,226,zh,mistralai/Mathstral-7B-v0.1
737,200,zh,mistralai/Mathstral-7B-v0.1
738,74,zh,mistralai/Mathstral-7B-v0.1
739,201,zh,mistralai/Mathstral-7B-v0.1
740,162,zh,mistralai/Mathstral-7B-v0.1
741,228,zh,mistralai/Mathstral-7B-v0.1
742,107,zh,mistralai/Mathstral-7B-v0.1
743,145,zh,mistralai/Mathstral-7B-v0.1
744,119,zh,mistralai/Mathstral-7B-v0.1
745,128,zh,mistralai/Mathstral-7B-v0.1
746,197,zh,mistralai/Mathstral-7B-v0.1
747,122,zh,mistralai/Mathstral-7B-v0.1
748,64,zh,mistralai/Mathstral-7B-v0.1
749,155,zh,mistralai/Mathstral-7B-v0.1
750,73,zh,mistralai/Mathstral-7B-v0.1
751,177,zh,mistralai/Mathstral-7B-v0.1
752,480,zh,mistralai/Mathstral-7B-v0.1
753,108,zh,mistralai/Mathstral-7B-v0.1
754,261,zh,mistralai/Mathstral-7B-v0.1
755,93,zh,mistralai/Mathstral-7B-v0.1
756,101,zh,mistralai/Mathstral-7B-v0.1
757,251,zh,mistralai/Mathstral-7B-v0.1
758,187,zh,mistralai/Mathstral-7B-v0.1
759,150,zh,mistralai/Mathstral-7B-v0.1
760,127,zh,mistralai/Mathstral-7B-v0.1
761,102,zh,mistralai/Mathstral-7B-v0.1
762,369,zh,mistralai/Mathstral-7B-v0.1
763,130,zh,mistralai/Mathstral-7B-v0.1
764,197,zh,mistralai/Mathstral-7B-v0.1
765,171,zh,mistralai/Mathstral-7B-v0.1
766,218,zh,mistralai/Mathstral-7B-v0.1
767,68,zh,mistralai/Mathstral-7B-v0.1
768,307,zh,mistralai/Mathstral-7B-v0.1
769,114,zh,mistralai/Mathstral-7B-v0.1
770,236,zh,mistralai/Mathstral-7B-v0.1
771,281,zh,mistralai/Mathstral-7B-v0.1
772,113,zh,mistralai/Mathstral-7B-v0.1
773,95,zh,mistralai/Mathstral-7B-v0.1
774,287,zh,mistralai/Mathstral-7B-v0.1
775,117,zh,mistralai/Mathstral-7B-v0.1
776,113,zh,mistralai/Mathstral-7B-v0.1
777,103,zh,mistralai/Mathstral-7B-v0.1
778,134,zh,mistralai/Mathstral-7B-v0.1
779,110,zh,mistralai/Mathstral-7B-v0.1
780,107,zh,mistralai/Mathstral-7B-v0.1
781,246,zh,mistralai/Mathstral-7B-v0.1
782,209,zh,mistralai/Mathstral-7B-v0.1
783,147,zh,mistralai/Mathstral-7B-v0.1
784,246,zh,mistralai/Mathstral-7B-v0.1
785,327,zh,mistralai/Mathstral-7B-v0.1
786,297,zh,mistralai/Mathstral-7B-v0.1
787,178,zh,mistralai/Mathstral-7B-v0.1
788,203,zh,mistralai/Mathstral-7B-v0.1
789,158,zh,mistralai/Mathstral-7B-v0.1
790,166,zh,mistralai/Mathstral-7B-v0.1
791,221,zh,mistralai/Mathstral-7B-v0.1
792,125,zh,mistralai/Mathstral-7B-v0.1
793,86,zh,mistralai/Mathstral-7B-v0.1
794,153,zh,mistralai/Mathstral-7B-v0.1
795,149,zh,mistralai/Mathstral-7B-v0.1
796,99,zh,mistralai/Mathstral-7B-v0.1
797,185,zh,mistralai/Mathstral-7B-v0.1
798,231,zh,mistralai/Mathstral-7B-v0.1
799,96,zh,mistralai/Mathstral-7B-v0.1
800,240,zh,mistralai/Mathstral-7B-v0.1
801,122,zh,mistralai/Mathstral-7B-v0.1
802,121,zh,mistralai/Mathstral-7B-v0.1
803,89,zh,mistralai/Mathstral-7B-v0.1
804,154,zh,mistralai/Mathstral-7B-v0.1
805,66,zh,mistralai/Mathstral-7B-v0.1
806,204,zh,mistralai/Mathstral-7B-v0.1
807,111,zh,mistralai/Mathstral-7B-v0.1
808,170,zh,mistralai/Mathstral-7B-v0.1
809,173,zh,mistralai/Mathstral-7B-v0.1
810,149,zh,mistralai/Mathstral-7B-v0.1
811,211,zh,mistralai/Mathstral-7B-v0.1
812,156,zh,mistralai/Mathstral-7B-v0.1
813,84,zh,mistralai/Mathstral-7B-v0.1
814,193,zh,mistralai/Mathstral-7B-v0.1
815,153,zh,mistralai/Mathstral-7B-v0.1
816,71,zh,mistralai/Mathstral-7B-v0.1
817,97,zh,mistralai/Mathstral-7B-v0.1
818,149,zh,mistralai/Mathstral-7B-v0.1
819,120,zh,mistralai/Mathstral-7B-v0.1
820,68,zh,mistralai/Mathstral-7B-v0.1
821,196,zh,mistralai/Mathstral-7B-v0.1
822,88,zh,mistralai/Mathstral-7B-v0.1
823,113,zh,mistralai/Mathstral-7B-v0.1
824,174,zh,mistralai/Mathstral-7B-v0.1
825,190,zh,mistralai/Mathstral-7B-v0.1
826,72,zh,mistralai/Mathstral-7B-v0.1
827,99,zh,mistralai/Mathstral-7B-v0.1
828,96,zh,mistralai/Mathstral-7B-v0.1
829,303,zh,mistralai/Mathstral-7B-v0.1
830,152,zh,mistralai/Mathstral-7B-v0.1
831,97,zh,mistralai/Mathstral-7B-v0.1
832,210,zh,mistralai/Mathstral-7B-v0.1
833,120,zh,mistralai/Mathstral-7B-v0.1
834,98,zh,mistralai/Mathstral-7B-v0.1
835,352,zh,mistralai/Mathstral-7B-v0.1
836,100,zh,mistralai/Mathstral-7B-v0.1
837,126,zh,mistralai/Mathstral-7B-v0.1
838,86,zh,mistralai/Mathstral-7B-v0.1
839,143,zh,mistralai/Mathstral-7B-v0.1
840,155,zh,mistralai/Mathstral-7B-v0.1
841,72,zh,mistralai/Mathstral-7B-v0.1
842,100,zh,mistralai/Mathstral-7B-v0.1
843,175,zh,mistralai/Mathstral-7B-v0.1
844,99,zh,mistralai/Mathstral-7B-v0.1
845,138,zh,mistralai/Mathstral-7B-v0.1
846,89,zh,mistralai/Mathstral-7B-v0.1
847,196,zh,mistralai/Mathstral-7B-v0.1
848,104,zh,mistralai/Mathstral-7B-v0.1
849,104,zh,mistralai/Mathstral-7B-v0.1
850,92,zh,mistralai/Mathstral-7B-v0.1
851,83,zh,mistralai/Mathstral-7B-v0.1
852,114,zh,mistralai/Mathstral-7B-v0.1
853,228,zh,mistralai/Mathstral-7B-v0.1
854,75,zh,mistralai/Mathstral-7B-v0.1
855,215,zh,mistralai/Mathstral-7B-v0.1
856,64,zh,mistralai/Mathstral-7B-v0.1
857,151,zh,mistralai/Mathstral-7B-v0.1
858,188,zh,mistralai/Mathstral-7B-v0.1
859,74,zh,mistralai/Mathstral-7B-v0.1
860,102,zh,mistralai/Mathstral-7B-v0.1
861,148,zh,mistralai/Mathstral-7B-v0.1
862,77,zh,mistralai/Mathstral-7B-v0.1
863,145,zh,mistralai/Mathstral-7B-v0.1
864,104,zh,mistralai/Mathstral-7B-v0.1
865,194,zh,mistralai/Mathstral-7B-v0.1
866,69,zh,mistralai/Mathstral-7B-v0.1
867,113,zh,mistralai/Mathstral-7B-v0.1
868,175,zh,mistralai/Mathstral-7B-v0.1
869,75,zh,mistralai/Mathstral-7B-v0.1
870,94,zh,mistralai/Mathstral-7B-v0.1
871,143,zh,mistralai/Mathstral-7B-v0.1
872,126,zh,mistralai/Mathstral-7B-v0.1
873,95,zh,mistralai/Mathstral-7B-v0.1
874,129,zh,mistralai/Mathstral-7B-v0.1
875,159,zh,mistralai/Mathstral-7B-v0.1
876,88,zh,mistralai/Mathstral-7B-v0.1
877,160,zh,mistralai/Mathstral-7B-v0.1
878,296,zh,mistralai/Mathstral-7B-v0.1
879,323,zh,mistralai/Mathstral-7B-v0.1
880,143,zh,mistralai/Mathstral-7B-v0.1
881,133,zh,mistralai/Mathstral-7B-v0.1
882,100,zh,mistralai/Mathstral-7B-v0.1
883,175,zh,mistralai/Mathstral-7B-v0.1
884,126,zh,mistralai/Mathstral-7B-v0.1
885,147,zh,mistralai/Mathstral-7B-v0.1
886,274,zh,mistralai/Mathstral-7B-v0.1
887,202,zh,mistralai/Mathstral-7B-v0.1
888,215,zh,mistralai/Mathstral-7B-v0.1
889,180,zh,mistralai/Mathstral-7B-v0.1
890,80,zh,mistralai/Mathstral-7B-v0.1
891,138,zh,mistralai/Mathstral-7B-v0.1
892,80,zh,mistralai/Mathstral-7B-v0.1
893,110,zh,mistralai/Mathstral-7B-v0.1
894,167,zh,mistralai/Mathstral-7B-v0.1
895,188,zh,mistralai/Mathstral-7B-v0.1
896,90,zh,mistralai/Mathstral-7B-v0.1
897,90,zh,mistralai/Mathstral-7B-v0.1
898,194,zh,mistralai/Mathstral-7B-v0.1
899,63,zh,mistralai/Mathstral-7B-v0.1
900,117,zh,mistralai/Mathstral-7B-v0.1
901,65,zh,mistralai/Mathstral-7B-v0.1
902,140,zh,mistralai/Mathstral-7B-v0.1
903,250,zh,mistralai/Mathstral-7B-v0.1
904,142,zh,mistralai/Mathstral-7B-v0.1
905,81,zh,mistralai/Mathstral-7B-v0.1
906,124,zh,mistralai/Mathstral-7B-v0.1
907,147,zh,mistralai/Mathstral-7B-v0.1
908,199,zh,mistralai/Mathstral-7B-v0.1
909,131,zh,mistralai/Mathstral-7B-v0.1
910,117,zh,mistralai/Mathstral-7B-v0.1
911,145,zh,mistralai/Mathstral-7B-v0.1
912,112,zh,mistralai/Mathstral-7B-v0.1
913,227,zh,mistralai/Mathstral-7B-v0.1
914,309,zh,mistralai/Mathstral-7B-v0.1
915,144,zh,mistralai/Mathstral-7B-v0.1
916,269,zh,mistralai/Mathstral-7B-v0.1
917,145,zh,mistralai/Mathstral-7B-v0.1
918,85,zh,mistralai/Mathstral-7B-v0.1
919,173,zh,mistralai/Mathstral-7B-v0.1
920,195,zh,mistralai/Mathstral-7B-v0.1
921,104,zh,mistralai/Mathstral-7B-v0.1
922,160,zh,mistralai/Mathstral-7B-v0.1
923,200,zh,mistralai/Mathstral-7B-v0.1
924,276,zh,mistralai/Mathstral-7B-v0.1
925,166,zh,mistralai/Mathstral-7B-v0.1
926,138,zh,mistralai/Mathstral-7B-v0.1
927,196,zh,mistralai/Mathstral-7B-v0.1
928,120,zh,mistralai/Mathstral-7B-v0.1
929,186,zh,mistralai/Mathstral-7B-v0.1
930,175,zh,mistralai/Mathstral-7B-v0.1
931,135,zh,mistralai/Mathstral-7B-v0.1
932,135,zh,mistralai/Mathstral-7B-v0.1
933,76,zh,mistralai/Mathstral-7B-v0.1
934,244,zh,mistralai/Mathstral-7B-v0.1
935,184,zh,mistralai/Mathstral-7B-v0.1
936,195,zh,mistralai/Mathstral-7B-v0.1
937,168,zh,mistralai/Mathstral-7B-v0.1
938,153,zh,mistralai/Mathstral-7B-v0.1
939,111,zh,mistralai/Mathstral-7B-v0.1
940,193,zh,mistralai/Mathstral-7B-v0.1
941,205,zh,mistralai/Mathstral-7B-v0.1
942,160,zh,mistralai/Mathstral-7B-v0.1
943,85,zh,mistralai/Mathstral-7B-v0.1
944,150,zh,mistralai/Mathstral-7B-v0.1
945,170,zh,mistralai/Mathstral-7B-v0.1
946,169,zh,mistralai/Mathstral-7B-v0.1
947,204,zh,mistralai/Mathstral-7B-v0.1
948,238,zh,mistralai/Mathstral-7B-v0.1
949,126,zh,mistralai/Mathstral-7B-v0.1
950,166,zh,mistralai/Mathstral-7B-v0.1
951,106,zh,mistralai/Mathstral-7B-v0.1
952,187,zh,mistralai/Mathstral-7B-v0.1
953,183,zh,mistralai/Mathstral-7B-v0.1
954,87,zh,mistralai/Mathstral-7B-v0.1
955,117,zh,mistralai/Mathstral-7B-v0.1
956,213,zh,mistralai/Mathstral-7B-v0.1
957,126,zh,mistralai/Mathstral-7B-v0.1
958,433,zh,mistralai/Mathstral-7B-v0.1
959,115,zh,mistralai/Mathstral-7B-v0.1
960,130,zh,mistralai/Mathstral-7B-v0.1
961,200,zh,mistralai/Mathstral-7B-v0.1
962,126,zh,mistralai/Mathstral-7B-v0.1
963,130,zh,mistralai/Mathstral-7B-v0.1
964,165,zh,mistralai/Mathstral-7B-v0.1
965,91,zh,mistralai/Mathstral-7B-v0.1
966,213,zh,mistralai/Mathstral-7B-v0.1
967,127,zh,mistralai/Mathstral-7B-v0.1
968,288,zh,mistralai/Mathstral-7B-v0.1
969,228,zh,mistralai/Mathstral-7B-v0.1
970,82,zh,mistralai/Mathstral-7B-v0.1
971,189,zh,mistralai/Mathstral-7B-v0.1
972,123,zh,mistralai/Mathstral-7B-v0.1
973,292,zh,mistralai/Mathstral-7B-v0.1
974,95,zh,mistralai/Mathstral-7B-v0.1
975,78,zh,mistralai/Mathstral-7B-v0.1
976,322,zh,mistralai/Mathstral-7B-v0.1
977,339,zh,mistralai/Mathstral-7B-v0.1
978,158,zh,mistralai/Mathstral-7B-v0.1
979,127,zh,mistralai/Mathstral-7B-v0.1
980,146,zh,mistralai/Mathstral-7B-v0.1
981,100,zh,mistralai/Mathstral-7B-v0.1
982,140,zh,mistralai/Mathstral-7B-v0.1
983,74,zh,mistralai/Mathstral-7B-v0.1
984,171,zh,mistralai/Mathstral-7B-v0.1
985,209,zh,mistralai/Mathstral-7B-v0.1
986,168,zh,mistralai/Mathstral-7B-v0.1
987,151,zh,mistralai/Mathstral-7B-v0.1
988,193,zh,mistralai/Mathstral-7B-v0.1
989,99,zh,mistralai/Mathstral-7B-v0.1
990,165,zh,mistralai/Mathstral-7B-v0.1
991,105,zh,mistralai/Mathstral-7B-v0.1
992,194,zh,mistralai/Mathstral-7B-v0.1
993,136,zh,mistralai/Mathstral-7B-v0.1
994,81,zh,mistralai/Mathstral-7B-v0.1
995,105,zh,mistralai/Mathstral-7B-v0.1
996,186,zh,mistralai/Mathstral-7B-v0.1
997,158,zh,mistralai/Mathstral-7B-v0.1
998,99,zh,mistralai/Mathstral-7B-v0.1
999,121,zh,mistralai/Mathstral-7B-v0.1
1000,96,zh,mistralai/Mathstral-7B-v0.1
1001,111,zh,mistralai/Mathstral-7B-v0.1
1002,130,zh,mistralai/Mathstral-7B-v0.1
1003,112,zh,mistralai/Mathstral-7B-v0.1
1004,112,zh,mistralai/Mathstral-7B-v0.1
1005,242,zh,mistralai/Mathstral-7B-v0.1
1006,100,zh,mistralai/Mathstral-7B-v0.1
1007,148,zh,mistralai/Mathstral-7B-v0.1
1008,348,zh,mistralai/Mathstral-7B-v0.1
1009,228,zh,mistralai/Mathstral-7B-v0.1
1010,195,zh,mistralai/Mathstral-7B-v0.1
1011,175,zh,mistralai/Mathstral-7B-v0.1
1012,237,zh,mistralai/Mathstral-7B-v0.1
1013,225,zh,mistralai/Mathstral-7B-v0.1
1014,170,zh,mistralai/Mathstral-7B-v0.1
1015,156,zh,mistralai/Mathstral-7B-v0.1
1016,78,zh,mistralai/Mathstral-7B-v0.1
1017,216,zh,mistralai/Mathstral-7B-v0.1
1018,205,zh,mistralai/Mathstral-7B-v0.1
1019,317,zh,mistralai/Mathstral-7B-v0.1
1020,120,zh,mistralai/Mathstral-7B-v0.1
1021,231,zh,mistralai/Mathstral-7B-v0.1
1022,75,zh,mistralai/Mathstral-7B-v0.1
1023,100,zh,mistralai/Mathstral-7B-v0.1
1024,115,zh,mistralai/Mathstral-7B-v0.1
1025,59,zh,mistralai/Mathstral-7B-v0.1
1026,443,zh,mistralai/Mathstral-7B-v0.1
1027,82,zh,mistralai/Mathstral-7B-v0.1
1028,206,zh,mistralai/Mathstral-7B-v0.1
1029,152,zh,mistralai/Mathstral-7B-v0.1
1030,154,zh,mistralai/Mathstral-7B-v0.1
1031,80,zh,mistralai/Mathstral-7B-v0.1
1032,108,zh,mistralai/Mathstral-7B-v0.1
1033,273,zh,mistralai/Mathstral-7B-v0.1
1034,364,zh,mistralai/Mathstral-7B-v0.1
1035,262,zh,mistralai/Mathstral-7B-v0.1
1036,107,zh,mistralai/Mathstral-7B-v0.1
1037,62,zh,mistralai/Mathstral-7B-v0.1
1038,154,zh,mistralai/Mathstral-7B-v0.1
1039,118,zh,mistralai/Mathstral-7B-v0.1
1040,98,zh,mistralai/Mathstral-7B-v0.1
1041,409,zh,mistralai/Mathstral-7B-v0.1
1042,83,zh,mistralai/Mathstral-7B-v0.1
1043,46,zh,mistralai/Mathstral-7B-v0.1
1044,263,zh,mistralai/Mathstral-7B-v0.1
1045,67,zh,mistralai/Mathstral-7B-v0.1
1046,92,zh,mistralai/Mathstral-7B-v0.1
1047,228,zh,mistralai/Mathstral-7B-v0.1
1048,139,zh,mistralai/Mathstral-7B-v0.1
1049,138,zh,mistralai/Mathstral-7B-v0.1
1050,146,zh,mistralai/Mathstral-7B-v0.1
1051,57,zh,mistralai/Mathstral-7B-v0.1
1052,102,zh,mistralai/Mathstral-7B-v0.1
1053,129,zh,mistralai/Mathstral-7B-v0.1
1054,78,zh,mistralai/Mathstral-7B-v0.1
1055,73,zh,mistralai/Mathstral-7B-v0.1
1056,166,zh,mistralai/Mathstral-7B-v0.1
1057,89,zh,mistralai/Mathstral-7B-v0.1
1058,94,zh,mistralai/Mathstral-7B-v0.1
1059,351,zh,mistralai/Mathstral-7B-v0.1
1060,118,zh,mistralai/Mathstral-7B-v0.1
1061,110,zh,mistralai/Mathstral-7B-v0.1
1062,101,zh,mistralai/Mathstral-7B-v0.1
1063,104,zh,mistralai/Mathstral-7B-v0.1
1064,105,zh,mistralai/Mathstral-7B-v0.1
1065,132,zh,mistralai/Mathstral-7B-v0.1
1066,238,zh,mistralai/Mathstral-7B-v0.1
1067,184,zh,mistralai/Mathstral-7B-v0.1
1068,116,zh,mistralai/Mathstral-7B-v0.1
1069,209,zh,mistralai/Mathstral-7B-v0.1
1070,181,zh,mistralai/Mathstral-7B-v0.1
1071,92,zh,mistralai/Mathstral-7B-v0.1
1072,96,zh,mistralai/Mathstral-7B-v0.1
1073,149,zh,mistralai/Mathstral-7B-v0.1
1074,139,zh,mistralai/Mathstral-7B-v0.1
1075,159,zh,mistralai/Mathstral-7B-v0.1
1076,275,zh,mistralai/Mathstral-7B-v0.1
1077,192,zh,mistralai/Mathstral-7B-v0.1
1078,149,zh,mistralai/Mathstral-7B-v0.1
1079,69,zh,mistralai/Mathstral-7B-v0.1
1080,178,zh,mistralai/Mathstral-7B-v0.1
1081,205,zh,mistralai/Mathstral-7B-v0.1
1082,140,zh,mistralai/Mathstral-7B-v0.1
1083,166,zh,mistralai/Mathstral-7B-v0.1
1084,115,zh,mistralai/Mathstral-7B-v0.1
1085,53,zh,mistralai/Mathstral-7B-v0.1
1086,96,zh,mistralai/Mathstral-7B-v0.1
1087,137,zh,mistralai/Mathstral-7B-v0.1
1088,109,zh,mistralai/Mathstral-7B-v0.1
1089,115,zh,mistralai/Mathstral-7B-v0.1
1090,81,zh,mistralai/Mathstral-7B-v0.1
1091,83,zh,mistralai/Mathstral-7B-v0.1
1092,290,zh,mistralai/Mathstral-7B-v0.1
1093,145,zh,mistralai/Mathstral-7B-v0.1
1094,175,zh,mistralai/Mathstral-7B-v0.1
1095,293,zh,mistralai/Mathstral-7B-v0.1
1096,142,zh,mistralai/Mathstral-7B-v0.1
1097,241,zh,mistralai/Mathstral-7B-v0.1
1098,65,zh,mistralai/Mathstral-7B-v0.1
1099,74,zh,mistralai/Mathstral-7B-v0.1
1100,220,zh,mistralai/Mathstral-7B-v0.1
1101,235,zh,mistralai/Mathstral-7B-v0.1
1102,241,zh,mistralai/Mathstral-7B-v0.1
1103,75,zh,mistralai/Mathstral-7B-v0.1
1104,124,zh,mistralai/Mathstral-7B-v0.1
1105,174,zh,mistralai/Mathstral-7B-v0.1
1106,83,zh,mistralai/Mathstral-7B-v0.1
1107,158,zh,mistralai/Mathstral-7B-v0.1
1108,224,zh,mistralai/Mathstral-7B-v0.1
1109,351,zh,mistralai/Mathstral-7B-v0.1
1110,204,zh,mistralai/Mathstral-7B-v0.1
1111,201,zh,mistralai/Mathstral-7B-v0.1
1112,289,zh,mistralai/Mathstral-7B-v0.1
1113,171,zh,mistralai/Mathstral-7B-v0.1
1114,72,zh,mistralai/Mathstral-7B-v0.1
1115,159,zh,mistralai/Mathstral-7B-v0.1
1116,72,zh,mistralai/Mathstral-7B-v0.1
1117,105,zh,mistralai/Mathstral-7B-v0.1
1118,182,zh,mistralai/Mathstral-7B-v0.1
1119,85,zh,mistralai/Mathstral-7B-v0.1
1120,174,zh,mistralai/Mathstral-7B-v0.1
1121,110,zh,mistralai/Mathstral-7B-v0.1
1122,135,zh,mistralai/Mathstral-7B-v0.1
1123,90,zh,mistralai/Mathstral-7B-v0.1
1124,82,zh,mistralai/Mathstral-7B-v0.1
1125,283,zh,mistralai/Mathstral-7B-v0.1
1126,98,zh,mistralai/Mathstral-7B-v0.1
1127,176,zh,mistralai/Mathstral-7B-v0.1
1128,79,zh,mistralai/Mathstral-7B-v0.1
1129,125,zh,mistralai/Mathstral-7B-v0.1
1130,226,zh,mistralai/Mathstral-7B-v0.1
1131,267,zh,mistralai/Mathstral-7B-v0.1
1132,63,zh,mistralai/Mathstral-7B-v0.1
1133,175,zh,mistralai/Mathstral-7B-v0.1
1134,175,zh,mistralai/Mathstral-7B-v0.1
1135,117,zh,mistralai/Mathstral-7B-v0.1
1136,186,zh,mistralai/Mathstral-7B-v0.1
1137,96,zh,mistralai/Mathstral-7B-v0.1
1138,153,zh,mistralai/Mathstral-7B-v0.1
1139,175,zh,mistralai/Mathstral-7B-v0.1
1140,86,zh,mistralai/Mathstral-7B-v0.1
1141,216,zh,mistralai/Mathstral-7B-v0.1
1142,109,zh,mistralai/Mathstral-7B-v0.1
1143,127,zh,mistralai/Mathstral-7B-v0.1
1144,122,zh,mistralai/Mathstral-7B-v0.1
1145,171,zh,mistralai/Mathstral-7B-v0.1
1146,124,zh,mistralai/Mathstral-7B-v0.1
1147,197,zh,mistralai/Mathstral-7B-v0.1
1148,242,zh,mistralai/Mathstral-7B-v0.1
1149,126,zh,mistralai/Mathstral-7B-v0.1
1150,123,zh,mistralai/Mathstral-7B-v0.1
1151,125,zh,mistralai/Mathstral-7B-v0.1
1152,102,zh,mistralai/Mathstral-7B-v0.1
1153,76,zh,mistralai/Mathstral-7B-v0.1
1154,125,zh,mistralai/Mathstral-7B-v0.1
1155,68,zh,mistralai/Mathstral-7B-v0.1
1156,276,zh,mistralai/Mathstral-7B-v0.1
1157,182,zh,mistralai/Mathstral-7B-v0.1
1158,119,zh,mistralai/Mathstral-7B-v0.1
1159,56,zh,mistralai/Mathstral-7B-v0.1
1160,150,zh,mistralai/Mathstral-7B-v0.1
1161,235,zh,mistralai/Mathstral-7B-v0.1
1162,74,zh,mistralai/Mathstral-7B-v0.1
1163,196,zh,mistralai/Mathstral-7B-v0.1
1164,97,zh,mistralai/Mathstral-7B-v0.1
1165,124,zh,mistralai/Mathstral-7B-v0.1
1166,106,zh,mistralai/Mathstral-7B-v0.1
1167,82,zh,mistralai/Mathstral-7B-v0.1
1168,207,zh,mistralai/Mathstral-7B-v0.1
1169,191,zh,mistralai/Mathstral-7B-v0.1
1170,189,zh,mistralai/Mathstral-7B-v0.1
1171,202,zh,mistralai/Mathstral-7B-v0.1
1172,174,zh,mistralai/Mathstral-7B-v0.1
1173,121,zh,mistralai/Mathstral-7B-v0.1
1174,155,zh,mistralai/Mathstral-7B-v0.1
1175,170,zh,mistralai/Mathstral-7B-v0.1
1176,124,zh,mistralai/Mathstral-7B-v0.1
1177,151,zh,mistralai/Mathstral-7B-v0.1
1178,355,zh,mistralai/Mathstral-7B-v0.1
1179,75,zh,mistralai/Mathstral-7B-v0.1
1180,141,zh,mistralai/Mathstral-7B-v0.1
1181,98,zh,mistralai/Mathstral-7B-v0.1
1182,120,zh,mistralai/Mathstral-7B-v0.1
1183,221,zh,mistralai/Mathstral-7B-v0.1
1184,141,zh,mistralai/Mathstral-7B-v0.1
1185,124,zh,mistralai/Mathstral-7B-v0.1
1186,118,zh,mistralai/Mathstral-7B-v0.1
1187,229,zh,mistralai/Mathstral-7B-v0.1
1188,90,zh,mistralai/Mathstral-7B-v0.1
1189,227,zh,mistralai/Mathstral-7B-v0.1
1190,108,zh,mistralai/Mathstral-7B-v0.1
1191,211,zh,mistralai/Mathstral-7B-v0.1
1192,236,zh,mistralai/Mathstral-7B-v0.1
1193,163,zh,mistralai/Mathstral-7B-v0.1
1194,175,zh,mistralai/Mathstral-7B-v0.1
1195,57,zh,mistralai/Mathstral-7B-v0.1
